frame,time_ns,binder_target_com_a,min_heavy_atom_distance_a,ca_contacts_le_8a,hotspots_contacting,hotspot_45_contact,hotspot_47_contact,hotspot_48_contact,hotspot_50_contact,hotspot_52_contact,hotspot_56_contact
101,1.02,33.4014778137207,1.8707188445584622,76,4,0,1,1,1,1,0
102,1.03,33.12771987915039,1.91151997348176,76,4,0,1,1,1,1,0
103,1.04,33.337162017822266,1.8956769667113624,76,3,0,0,1,1,1,0
104,1.05,33.25013732910156,1.9044676726304839,76,4,0,1,1,1,1,0
105,1.06,33.258724212646484,1.9914587653086093,76,3,0,0,1,1,1,0
106,1.07,33.21807098388672,1.9071677766351989,76,5,1,1,1,1,1,0
107,1.08,33.85386657714844,1.8764059775827,76,3,0,0,1,1,1,0
108,1.09,34.108646392822266,1.9865801754430152,76,4,0,1,1,1,1,0
109,1.1,33.60169982910156,1.8707522106488468,76,3,0,0,1,1,1,0
110,1.11,33.69196319580078,1.7541378822906042,76,3,0,0,1,1,1,0
111,1.12,33.70037078857422,1.7909781229102448,76,4,0,1,1,1,1,0
112,1.13,33.667083740234375,1.8652879172633643,76,4,0,1,1,1,1,0
113,1.14,33.744686126708984,2.1511577948845906,76,4,0,1,1,1,1,0
114,1.15,33.54886245727539,1.9219484376902403,76,4,0,1,1,1,1,0
115,1.16,33.372920989990234,1.7749913536229531,76,4,0,1,1,1,1,0
116,1.17,33.348289489746094,1.8082325368243803,76,5,1,1,1,1,1,0
117,1.18,33.67536544799805,1.8272116308062236,76,4,0,1,1,1,1,0
118,1.19,33.5007438659668,2.1458148338797827,76,3,0,0,1,1,1,0
119,1.2,33.17361068725586,1.825489192256372,76,4,0,1,1,1,1,0
120,1.21,33.41236877441406,1.927535789549646,76,4,0,1,1,1,1,0
121,1.22,33.654727935791016,1.8261916359365202,76,4,0,1,1,1,1,0
122,1.23,33.40436553955078,2.0246705724956624,76,4,0,1,1,1,1,0
123,1.24,33.561805725097656,1.8289097899881324,76,4,0,1,1,1,1,0
124,1.25,33.742713928222656,1.8569005101072227,76,4,0,1,1,1,1,0
125,1.26,33.73075866699219,1.9303069658273218,76,3,0,0,1,1,1,0
126,1.27,34.119937896728516,1.807119720266728,76,4,0,1,1,1,1,0
127,1.28,33.76909637451172,2.004598776240359,76,3,0,0,1,1,1,0
128,1.29,33.80788803100586,2.0678701521019556,76,4,0,1,1,1,1,0
129,1.3,33.91029357910156,1.9991477195595964,76,4,0,1,1,1,1,0
130,1.31,33.68782424926758,1.8089479236149513,76,4,0,1,1,1,1,0
131,1.32,33.676029205322266,1.8987093764325709,76,4,0,1,1,1,1,0
132,1.33,33.38490676879883,1.6958207592474217,76,4,0,1,1,1,1,0
133,1.34,33.675838470458984,1.8833168476544202,76,4,0,1,1,1,1,0
134,1.35,33.53730773925781,1.7273396061199253,76,4,0,1,1,1,1,0
135,1.36,33.84434127807617,1.9730952613300252,76,3,0,0,1,1,1,0
136,1.37,33.729549407958984,1.8431785694214151,76,4,0,1,1,1,1,0
137,1.38,33.65264129638672,1.920651980808489,76,3,0,0,1,1,1,0
138,1.39,33.69068145751953,1.9136606896529302,76,3,0,0,1,1,1,0
139,1.4,33.67265701293945,1.9076696046002235,76,4,0,1,1,1,1,0
140,1.41,34.00556182861328,2.0730163968990207,76,4,0,1,1,1,1,0
141,1.42,33.45181655883789,2.4751616750113428,76,4,0,1,1,1,1,0
142,1.43,33.68550109863281,1.9115999337442044,76,4,0,1,1,1,1,0
143,1.44,33.810977935791016,1.901365583676706,76,4,0,1,1,1,1,0
144,1.45,33.55004119873047,2.1910880785213482,76,3,0,0,1,1,1,0
145,1.46,33.40303421020508,1.907096511752489,76,3,0,0,1,1,1,0
146,1.47,33.4210205078125,1.9029201569976366,76,4,0,1,1,1,1,0
147,1.48,33.377845764160156,1.8210967228406008,76,4,0,1,1,1,1,0
148,1.49,33.41548538208008,1.8392627823194843,76,4,0,1,1,1,1,0
149,1.5,33.857078552246094,2.31148872987594,76,4,0,1,1,1,1,0
150,1.51,33.6666259765625,1.8379609378205504,76,4,0,1,1,1,1,0
151,1.52,33.20387649536133,2.0125876536764093,76,3,0,0,1,1,1,0
152,1.53,33.75497055053711,2.4017868396794766,76,4,0,1,1,1,1,0
153,1.54,33.84325408935547,2.2811637692415614,76,3,0,0,1,1,1,0
154,1.55,33.7402458190918,1.9562443122193964,76,4,0,1,1,1,1,0
155,1.56,33.85297393798828,2.290462645066067,76,4,0,1,1,1,1,0
156,1.57,33.68281936645508,1.954327897546789,76,4,0,1,1,1,1,0
157,1.58,33.3031005859375,1.877469213974884,76,4,0,1,1,1,1,0
158,1.59,33.59038162231445,1.8396999885865986,76,4,0,1,1,1,1,0
159,1.6,33.36564636230469,2.3557766654622077,76,4,0,1,1,1,1,0
160,1.61,33.24688720703125,1.9764634115565365,76,4,0,1,1,1,1,0
161,1.62,33.4881477355957,2.330107844398937,76,4,0,1,1,1,1,0
162,1.63,33.500213623046875,1.9762560687673327,76,3,0,0,1,1,1,0
163,1.64,33.42178726196289,1.7395436251902348,76,3,0,0,1,1,1,0
164,1.65,33.57197189331055,2.285562107388894,76,4,0,1,1,1,1,0
165,1.66,33.52113342285156,2.212281896500028,76,4,0,1,1,1,1,0
166,1.67,33.776649475097656,1.976131168974457,76,4,0,1,1,1,1,0
167,1.68,33.561134338378906,1.9226259568849884,76,4,0,1,1,1,1,0
168,1.69,33.479976654052734,1.9510529923493538,76,4,0,1,1,1,1,0
169,1.7,33.888057708740234,2.043059523111491,76,4,0,1,1,1,1,0
170,1.71,33.48807144165039,1.7455367435126332,76,4,0,1,1,1,1,0
171,1.72,33.638580322265625,2.2353068847267115,76,4,0,1,1,1,1,0
172,1.73,33.32072448730469,1.7689051087794994,76,4,0,1,1,1,1,0
173,1.74,33.46384811401367,2.046073128371558,76,4,0,1,1,1,1,0
174,1.75,33.660011291503906,2.430556599490512,76,4,0,1,1,1,1,0
175,1.76,33.517120361328125,2.0037265338900703,76,4,0,1,1,1,1,0
176,1.77,33.38485336303711,2.0433817422962126,76,4,0,1,1,1,1,0
177,1.78,33.424400329589844,1.831665658489912,76,4,0,1,1,1,1,0
178,1.79,33.55284881591797,1.9834811432694917,76,4,0,1,1,1,1,0
179,1.8,33.73661422729492,2.3108814338124732,76,4,0,1,1,1,1,0
180,1.81,33.68632888793945,1.89857746639149,76,4,0,1,1,1,1,0
181,1.82,33.95591354370117,1.8776056748282237,76,4,0,1,1,1,1,0
182,1.83,33.75116729736328,1.908797961761477,76,4,0,1,1,1,1,0
183,1.84,33.725791931152344,2.2177666656303825,76,4,0,1,1,1,1,0
184,1.85,33.53033447265625,2.3030857907515685,76,4,0,1,1,1,1,0
185,1.86,33.70465087890625,1.871092339187702,76,4,0,1,1,1,1,0
186,1.87,33.583961486816406,1.8907420773422998,76,4,0,1,1,1,1,0
187,1.88,33.273468017578125,1.984211685888163,76,4,0,1,1,1,1,0
188,1.89,33.52084732055664,1.9160644752026113,76,4,0,1,1,1,1,0
189,1.9,33.37253189086914,2.0580048582604387,76,4,0,1,1,1,1,0
190,1.91,33.73368453979492,2.184010849448386,76,4,0,1,1,1,1,0
191,1.92,33.61407470703125,1.8507046626722639,76,4,0,1,1,1,1,0
192,1.93,33.21440505981445,1.896869563744354,76,4,0,1,1,1,1,0
193,1.94,33.683841705322266,1.9354610380852009,76,4,0,1,1,1,1,0
194,1.95,33.39334487915039,2.2377245694662196,76,4,0,1,1,1,1,0
195,1.96,33.491661071777344,1.8249983420264266,76,4,0,1,1,1,1,0
196,1.97,33.53807830810547,2.094614110838479,76,4,0,1,1,1,1,0
197,1.98,33.6253547668457,2.0399254833938065,76,4,0,1,1,1,1,0
198,1.99,33.496604919433594,1.7940214434276942,76,4,0,1,1,1,1,0
199,2.0,33.273963928222656,2.0046236152104386,76,4,0,1,1,1,1,0
200,2.01,32.86882781982422,2.1328134465169093,76,4,0,1,1,1,1,0
201,2.02,33.13093948364258,1.847942315665947,76,4,0,1,1,1,1,0
202,2.03,33.27885055541992,2.3943496012155108,76,4,0,1,1,1,1,0
203,2.04,33.23259353637695,1.924266801199042,76,4,0,1,1,1,1,0
204,2.05,33.20381546020508,1.8160117624381418,76,4,0,1,1,1,1,0
205,2.06,33.124107360839844,1.7136532313939756,76,3,0,0,1,1,1,0
206,2.07,33.1529655456543,1.7738417422063701,76,4,0,1,1,1,1,0
207,2.08,33.2121696472168,1.7283818459912363,76,4,0,1,1,1,1,0
208,2.09,33.1968879699707,1.7979135925155083,76,4,0,1,1,1,1,0
209,2.1,33.26155471801758,1.8992861448781841,76,4,0,1,1,1,1,0
210,2.11,33.31707763671875,1.9030768479651277,76,4,0,1,1,1,1,0
211,2.12,33.28357696533203,1.8389143602083962,76,4,0,1,1,1,1,0
212,2.13,33.186954498291016,1.9076909864870544,76,4,0,1,1,1,1,0
213,2.14,33.60342788696289,1.9576742137249012,76,4,0,1,1,1,1,0
214,2.15,33.56285095214844,1.892085042843573,76,4,0,1,1,1,1,0
215,2.16,33.702430725097656,1.7808140836881439,76,4,0,1,1,1,1,0
216,2.17,33.74834060668945,2.003054311486134,76,4,0,1,1,1,1,0
217,2.18,33.683074951171875,1.7701450741122986,76,4,0,1,1,1,1,0
218,2.19,33.55736541748047,1.8440504422987358,76,4,0,1,1,1,1,0
219,2.2,33.585975646972656,2.0248680218700255,76,4,0,1,1,1,1,0
220,2.21,33.922760009765625,1.9246578168116484,76,4,0,1,1,1,1,0
221,2.22,33.949066162109375,1.9599500268312382,76,4,0,1,1,1,1,0
222,2.23,34.01025390625,1.902524914372928,76,4,0,1,1,1,1,0
223,2.24,34.39098358154297,1.8866647774728382,76,4,0,1,1,1,1,0
224,2.25,34.25752639770508,1.7523783677985763,76,4,0,1,1,1,1,0
225,2.26,33.905967712402344,1.972283085069263,76,4,0,1,1,1,1,0
226,2.27,33.93781661987305,1.7782022651875438,76,4,0,1,1,1,1,0
227,2.28,33.80964660644531,1.6857952932951614,76,4,0,1,1,1,1,0
228,2.29,33.77043151855469,1.9150487478275502,76,4,0,1,1,1,1,0
229,2.3,33.671443939208984,1.7373845079871515,76,4,0,1,1,1,1,0
230,2.31,34.0922966003418,1.7526599840464885,76,4,0,1,1,1,1,0
231,2.32,33.68863296508789,1.8455644185733602,76,4,0,1,1,1,1,0
232,2.33,33.7948112487793,1.7813753262556216,76,4,0,1,1,1,1,0
233,2.34,33.790679931640625,1.8507552144743853,76,4,0,1,1,1,1,0
234,2.35,33.554832458496094,1.6924497971691024,76,4,0,1,1,1,1,0
235,2.36,33.408477783203125,1.6378342614930466,76,4,0,1,1,1,1,0
236,2.37,33.404850006103516,1.9662389445741555,76,4,0,1,1,1,1,0
237,2.38,33.47451400756836,1.8623892691061703,76,4,0,1,1,1,1,0
238,2.39,33.22467803955078,1.8626323744076083,76,4,0,1,1,1,1,0
239,2.4,33.46110534667969,1.8040533391104572,76,4,0,1,1,1,1,0
240,2.41,33.390830993652344,1.9681003532016366,76,4,0,1,1,1,1,0
241,2.42,33.544715881347656,1.7876745443521316,76,4,0,1,1,1,1,0
242,2.43,33.601375579833984,1.704056077934396,76,4,0,1,1,1,1,0
243,2.44,33.56051254272461,2.0365168668848947,76,4,0,1,1,1,1,0
244,2.45,33.329254150390625,1.7210453334586613,76,4,0,1,1,1,1,0
245,2.46,33.55555725097656,1.6972917917303403,76,4,0,1,1,1,1,0
246,2.47,33.732852935791016,1.8375251238933767,76,4,0,1,1,1,1,0
247,2.48,33.75188064575195,1.893486338782265,76,4,0,1,1,1,1,0
248,2.49,33.784000396728516,1.7546799327155822,76,4,0,1,1,1,1,0
249,2.5,33.54486083984375,1.7201734428815052,76,4,0,1,1,1,1,0
250,2.51,33.86398696899414,1.8866626746663901,76,4,0,1,1,1,1,0
251,2.52,33.7344856262207,1.8913012414162944,76,4,0,1,1,1,1,0
252,2.53,33.715484619140625,1.9403374494484895,76,5,1,1,1,1,1,0
253,2.54,33.56739044189453,1.938171963247899,76,4,0,1,1,1,1,0
254,2.55,33.2069091796875,2.0797369482544696,76,4,0,1,1,1,1,0
255,2.56,33.39396667480469,1.8629501859741908,76,4,0,1,1,1,1,0
256,2.57,33.47294235229492,1.732453779125514,76,4,0,1,1,1,1,0
257,2.58,33.58354949951172,2.0541425504214397,76,4,0,1,1,1,1,0
258,2.59,33.27229690551758,1.8337650785788668,76,5,1,1,1,1,1,0
259,2.6,33.5035285949707,2.0659842772755885,76,4,0,1,1,1,1,0
260,2.61,33.56105422973633,1.8082088396532445,76,4,0,1,1,1,1,0
261,2.62,33.87094497680664,1.8580091605770037,76,4,0,1,1,1,1,0
262,2.63,33.85646057128906,1.8640231645052923,76,4,0,1,1,1,1,0
263,2.64,33.62462615966797,2.025517142127355,76,5,1,1,1,1,1,0
264,2.65,33.229393005371094,1.7813196789422492,76,4,0,1,1,1,1,0
265,2.66,33.08989334106445,2.0284464554409483,76,4,0,1,1,1,1,0
266,2.67,33.30788803100586,1.819174392738331,76,4,0,1,1,1,1,0
267,2.68,33.420616149902344,2.066373541728408,76,4,0,1,1,1,1,0
268,2.69,33.21772003173828,1.974538988608056,76,4,0,1,1,1,1,0
269,2.7,33.1081428527832,1.8376903384501868,76,4,0,1,1,1,1,0
270,2.71,32.88405227661133,1.838833064857699,76,4,0,1,1,1,1,0
271,2.72,32.86214828491211,1.8578699873605884,76,4,0,1,1,1,1,0
272,2.73,33.189170837402344,1.9761818324772087,76,4,0,1,1,1,1,0
273,2.74,33.05430221557617,1.8542085292768011,76,4,0,1,1,1,1,0
274,2.75,32.8082275390625,1.9998004768069648,76,4,0,1,1,1,1,0
275,2.76,33.00065231323242,1.9380635694381774,76,3,0,0,1,1,1,0
276,2.77,32.645606994628906,1.8597574276846198,76,3,0,0,1,1,1,0
277,2.78,32.72731399536133,1.9176558609042462,76,3,0,0,1,1,1,0
278,2.79,32.80042266845703,1.9137683925877356,76,4,0,1,1,1,1,0
279,2.8,32.57949447631836,1.8281460936540395,76,4,0,1,1,1,1,0
280,2.81,32.65110397338867,2.0617684382738384,76,4,0,1,1,1,1,0
281,2.82,32.67700958251953,1.9646359902000543,76,4,0,1,1,1,1,0
282,2.83,32.651065826416016,1.8254347852590405,76,4,0,1,1,1,1,0
283,2.84,32.74371337890625,1.7698843509831945,76,3,0,0,1,1,1,0
284,2.85,32.93943405151367,2.0178708463846515,76,4,0,1,1,1,1,0
285,2.86,32.33161163330078,1.7535372863257312,76,4,0,1,1,1,1,0
286,2.87,32.55609893798828,1.9652230949042644,76,4,0,1,1,1,1,0
287,2.88,33.068511962890625,2.092679316089222,76,3,0,0,1,1,1,0
288,2.89,32.92439270019531,1.82178475200039,76,3,0,0,1,1,1,0
289,2.9,32.644676208496094,1.8703454996948807,76,4,0,1,1,1,1,0
290,2.91,32.62464141845703,1.9490746071790053,76,3,0,0,1,1,1,0
291,2.92,32.62663650512695,1.8472708024957316,76,4,0,1,1,1,1,0
292,2.93,32.80116653442383,1.9236689417029964,76,3,0,0,1,1,1,0
293,2.94,32.966468811035156,2.0312790352531147,76,3,0,0,1,1,1,0
294,2.95,33.06222915649414,1.9126154383350897,76,3,0,0,1,1,1,0
295,2.96,33.02755355834961,1.885658850848981,76,3,0,0,1,1,1,0
296,2.97,33.099853515625,1.9220276663918552,76,3,0,0,1,1,1,0
297,2.98,32.72355651855469,1.7718105844618603,76,3,0,0,1,1,1,0
298,2.99,32.97867965698242,1.696176641090357,76,3,0,0,1,1,1,0
299,3.0,33.0536994934082,2.087340253556936,76,3,0,0,1,1,1,0
300,3.01,32.975914001464844,2.0293130729063136,76,3,0,0,1,1,1,0
301,3.02,33.03726577758789,1.7344192517981405,76,3,0,0,1,1,1,0
302,3.03,33.103485107421875,1.91054972142677,76,3,0,0,1,1,1,0
303,3.04,32.88054275512695,1.910338060113258,76,3,0,0,1,1,1,0
304,3.05,33.02421569824219,1.845533780261983,76,3,0,0,1,1,1,0
305,3.06,33.031028747558594,1.9018152163050777,76,3,0,0,1,1,1,0
306,3.07,32.944881439208984,2.0650430492904834,76,3,0,0,1,1,1,0
307,3.08,33.00462341308594,1.9197974447976691,76,3,0,0,1,1,1,0
308,3.09,33.08208084106445,1.8677248491319451,76,3,0,0,1,1,1,0
309,3.1,32.818904876708984,1.7385620445631382,76,3,0,0,1,1,1,0
310,3.11,32.918785095214844,1.9342458583165016,76,3,0,0,1,1,1,0
311,3.12,32.872440338134766,1.7244674001991556,76,3,0,0,1,1,1,0
312,3.13,32.636199951171875,2.1411669749010698,76,4,0,1,1,1,1,0
313,3.14,32.88907241821289,1.811127969392129,76,4,0,1,1,1,1,0
314,3.15,32.57638168334961,1.979342895288864,76,4,0,1,1,1,1,0
315,3.16,32.92140197753906,1.8648619670809279,76,3,0,0,1,1,1,0
316,3.17,32.976158142089844,1.7651628275430222,76,4,0,1,1,1,1,0
317,3.18,33.092323303222656,1.8790189870065899,76,3,0,0,1,1,1,0
318,3.19,32.814640045166016,1.8157930517414762,76,4,0,1,1,1,1,0
319,3.2,32.77661895751953,2.049240628918746,76,4,0,1,1,1,1,0
320,3.21,33.18851089477539,1.9636986847351352,76,3,0,0,1,1,1,0
321,3.22,32.95589828491211,1.832400069487596,76,3,0,0,1,1,1,0
322,3.23,33.139766693115234,1.9632637689538661,76,3,0,0,1,1,1,0
323,3.24,33.1975212097168,1.7774140559600464,76,4,0,1,1,1,1,0
324,3.25,32.90675735473633,1.8737125348722738,76,4,0,1,1,1,1,0
325,3.26,32.91117477416992,2.2076503100327587,76,3,0,0,1,1,1,0
326,3.27,32.800079345703125,1.866257186856278,76,4,0,1,1,1,1,0
327,3.28,32.64339065551758,1.9251541940074313,76,4,0,1,1,1,1,0
328,3.29,32.64160919189453,2.091554149670009,76,4,0,1,1,1,1,0
329,3.3,32.756160736083984,1.7307194443236371,76,4,0,1,1,1,1,0
330,3.31,32.8045768737793,1.8115733134218501,76,4,0,1,1,1,1,0
331,3.32,32.833580017089844,1.861987615170411,76,4,0,1,1,1,1,0
332,3.33,32.864952087402344,1.9357183837099716,76,4,0,1,1,1,1,0
333,3.34,32.705387115478516,1.9160865199387012,76,4,0,1,1,1,1,0
334,3.35,32.850040435791016,1.7037000731395993,76,4,0,1,1,1,1,0
335,3.36,32.75828170776367,1.8201623923876402,76,4,0,1,1,1,1,0
336,3.37,32.580692291259766,1.8993968721132228,76,4,0,1,1,1,1,0
337,3.38,32.37139892578125,1.9470474348087765,76,4,0,1,1,1,1,0
338,3.39,32.51026153564453,1.7218859158450057,76,4,0,1,1,1,1,0
339,3.4,32.74582290649414,1.9437081266842504,76,4,0,1,1,1,1,0
340,3.41,32.6876106262207,1.9167926654505925,76,4,0,1,1,1,1,0
341,3.42,32.56754684448242,1.8870337817691993,76,4,0,1,1,1,1,0
342,3.43,32.75788116455078,1.8449117094607193,76,4,0,1,1,1,1,0
343,3.44,33.28913497924805,1.8728869840222195,76,4,0,1,1,1,1,0
344,3.45,33.25815200805664,1.9161437680163769,76,4,0,1,1,1,1,0
345,3.46,33.364620208740234,1.8115492177271766,76,4,0,1,1,1,1,0
346,3.47,33.502586364746094,1.8339276157772322,76,4,0,1,1,1,1,0
347,3.48,33.41621398925781,1.9545296230495532,76,4,0,1,1,1,1,0
348,3.49,33.259273529052734,1.7704814484591997,76,4,0,1,1,1,1,0
349,3.5,33.178924560546875,1.9451486753309961,76,5,0,1,1,1,1,1
350,3.51,33.13724136352539,1.8384221144750936,76,5,0,1,1,1,1,1
351,3.52,33.410179138183594,1.7694624969475228,76,4,0,1,1,1,1,0
352,3.53,33.42306137084961,1.8750246368941885,76,4,0,1,1,1,1,0
353,3.54,33.07997131347656,1.827919214183358,76,4,0,1,1,1,1,0
354,3.55,33.213104248046875,1.8173868556065107,76,4,0,1,1,1,1,0
